,corp_brand_id,corporate_brand,material_type,level,date,snapshot_date,Brand_ΔFIP_%,Brand_Abs_Impact,Brand_MT_Abs_Impact,Net_vs_Abs_Ratio,Signal_SKU_%,Impact_from_Signal_%,Top_1_SKU_%,Top_5_SKU_%,Top_10_SKU_%,Plant_Concentration_%,Qty_Impact_%,Cost_Impact_%,Weighted_Dominance,Driver_Conflict_%,Avg_Persistence,Structural_Shift_Index,MaterialType_Impact_%,Actionability_Index,Ownership_Clarity_Index,Explainability_Score
6773,02601220,Cephradine,,BRAND,202812,2025-09-19,3.87,87615.04,,82.79,66.67,98.59,91.29,99.97,100.0,100.0,100.0,0.0,1.0,50.0,1.2,20.0,,98.56,100.0,70.65
6774,02601220,Cephradine,,BRAND,202812,2025-09-26,-6.41,133557.93,,89.52,100.0,100.0,82.23,99.92,100.0,95.32,100.0,-0.0,1.0,78.57,1.86,14.29,,99.92,100.0,86.16
6775,02601220,Cephradine,,BRAND,202812,2025-10-03,-8.33,166516.89,,87.35,86.67,99.82,93.6,100.0,100.0,93.67,100.0,-0.0,1.0,23.08,0.4,0.0,,99.82,100.0,76.0
6776,02601220,Cephradine,,BRAND,202812,2025-10-10,0.0,0.0,,,93.33,,,,,,,,,0.0,0.0,0.0,,,,
6777,02601220,Cephradine,,BRAND,202812,2025-10-17,-7.33,821857.48,,16.42,100.0,100.0,40.45,99.08,100.0,58.82,100.0,-0.0,1.0,85.71,0.86,0.0,,99.08,100.0,82.49
6778,02601220,Cephradine,,BRAND,202812,2025-10-24,6.27,734024.14,,13.67,71.43,44.91,44.69,98.88,100.0,75.96,100.0,0.0,1.0,80.0,1.64,10.0,,44.4,100.0,73.6
6779,02601220,Cephradine,,BRAND,202812,2025-10-31,-0.09,1601.56,,91.39,81.25,99.99,65.98,99.98,100.0,100.0,100.0,-0.0,1.0,53.85,0.88,7.69,,99.96,100.0,75.41
6780,02601220,Cephradine,,BRAND,202812,2025-11-07,3.19,263767.01,,20.57,93.33,99.18,48.12,92.72,99.91,91.43,100.0,0.0,1.0,85.71,1.4,0.0,,91.96,100.0,79.09
6781,02601220,Cephradine,,BRAND,202812,2025-11-14,-0.11,5197.06,,37.27,66.67,94.63,57.09,98.97,100.0,97.12,100.0,-0.0,1.0,50.0,0.67,0.0,,93.65,100.0,68.48
6782,02601220,Cephradine,,BRAND,202812,2025-11-19,-8.28,767178.7,,18.42,100.0,100.0,47.67,97.81,99.98,76.18,100.0,-0.0,1.0,81.25,1.25,12.5,,97.81,100.0,83.29
6783,02601220,Cephradine,,BRAND,202812,2025-11-21,-0.77,53394.63,,25.2,66.67,62.73,60.92,100.0,100.0,60.92,100.0,-0.0,1.0,40.0,0.53,0.0,,62.73,100.0,68.44
6784,02601220,Cephradine,,BRAND,202812,2025-11-28,-1.66,678075.67,,4.25,92.86,100.0,51.34,99.97,100.0,52.14,100.0,-0.0,1.0,76.92,0.93,0.0,,99.97,100.0,80.22
6785,02601220,Cephradine,,BRAND,202812,2025-12-05,0.16,2926.57,,94.99,85.71,100.0,97.5,100.0,100.0,99.27,100.0,0.0,1.0,33.33,0.64,8.33,,100.0,100.0,76.43
6786,02601220,Cephradine,,BRAND,202812,2025-12-12,9.59,838207.44,,19.59,92.86,81.46,41.26,100.0,100.0,75.19,100.0,0.0,1.0,30.77,0.64,0.0,,81.46,100.0,79.29
6787,02601220,Cephradine,,BRAND,202812,2025-12-17,5.85,377208.01,,25.53,86.67,56.42,40.45,96.96,99.98,84.39,100.0,0.0,1.0,92.31,1.4,0.0,,54.71,100.0,78.12
6788,02601220,Cephradine,,BRAND,202812,2025-12-19,4.55,806147.0,,10.6,86.67,99.39,43.61,98.69,100.0,83.24,100.0,0.0,1.0,76.92,1.27,7.69,,98.09,100.0,78.36
6789,02601220,Cephradine,,BRAND,202812,2025-12-26,7.12,1036868.26,,14.01,60.0,19.66,35.99,98.75,100.0,80.67,100.0,0.0,1.0,33.33,0.6,0.0,,19.42,100.0,65.5
6790,02601220,Cephradine,,BRAND,202812,2026-01-02,-5.27,469541.48,,24.55,97.06,67.49,46.72,98.76,100.0,89.77,100.0,-0.0,1.0,4.04,0.08,0.0,,66.65,100.0,78.59
6791,02601220,Cephradine,,BRAND,202812,2026-01-09,-2.71,218612.67,,26.74,24.51,63.97,59.06,99.98,100.0,100.0,100.0,-0.0,1.0,16.0,0.08,0.0,,63.96,100.0,50.06
6792,02601220,Cephradine,,BRAND,202812,2026-01-16,-14.22,484948.09,,61.5,24.75,50.0,36.31,98.05,99.82,100.0,100.0,-0.0,1.0,80.0,0.28,4.0,,49.03,100.0,50.05
6793,02601220,Cephradine,,BRAND,202812,2026-01-23,-10.33,1125593.93,,15.99,21.78,67.26,32.95,88.51,99.91,76.2,100.0,-0.0,1.0,31.82,0.26,4.55,,59.53,100.0,44.97
6794,02601220,Cephradine,,BRAND,202812,2026-01-30,-10.98,813814.13,,24.27,21.78,46.35,43.03,98.8,99.95,63.11,100.0,-0.0,1.0,36.36,0.2,0.0,,45.79,100.0,48.89
6795,02601220,Cephradine,,BRAND,202812,2026-02-06,-3.13,121806.67,,41.18,25.74,79.38,44.81,87.45,98.71,51.36,100.0,-0.0,1.0,88.46,0.35,0.0,,69.42,100.0,46.43
6796,02601230,Cefatrizine,,BRAND,202612,2025-07-18,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
6797,02601230,Cefatrizine,,BRAND,202612,2025-07-25,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6798,02601230,Cefatrizine,,BRAND,202612,2025-08-01,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6799,02601230,Cefatrizine,,BRAND,202612,2025-08-08,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6800,02601230,Cefatrizine,,BRAND,202612,2025-08-15,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6801,02601230,Cefatrizine,,BRAND,202612,2025-08-22,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6802,02601230,Cefatrizine,,BRAND,202612,2025-08-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6803,02601230,Cefatrizine,,BRAND,202612,2025-08-29,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6804,02601230,Cefatrizine,,BRAND,202612,2025-09-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6805,02601230,Cefatrizine,,BRAND,202612,2025-09-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6806,02601230,Cefatrizine,,BRAND,202612,2025-09-18,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6807,02601230,Cefatrizine,,BRAND,202612,2025-09-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6808,02601230,Cefatrizine,,BRAND,202612,2025-10-03,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6809,02601230,Cefatrizine,,BRAND,202612,2025-10-10,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6810,02601230,Cefatrizine,,BRAND,202612,2025-10-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6811,02601230,Cefatrizine,,BRAND,202612,2025-10-24,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6812,02601230,Cefatrizine,,BRAND,202612,2025-10-31,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6813,02601230,Cefatrizine,,BRAND,202612,2025-11-07,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6814,02601230,Cefatrizine,,BRAND,202612,2025-11-14,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6815,02601230,Cefatrizine,,BRAND,202612,2025-11-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6816,02601230,Cefatrizine,,BRAND,202612,2025-11-21,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6817,02601230,Cefatrizine,,BRAND,202612,2025-11-28,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6818,02601230,Cefatrizine,,BRAND,202612,2025-12-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6819,02601230,Cefatrizine,,BRAND,202612,2025-12-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6820,02601230,Cefatrizine,,BRAND,202612,2025-12-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6821,02601230,Cefatrizine,,BRAND,202612,2025-12-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6822,02601230,Cefatrizine,,BRAND,202612,2025-12-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6823,02601230,Cefatrizine,,BRAND,202612,2026-01-02,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6824,02601230,Cefatrizine,,BRAND,202612,2026-01-09,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6825,02601230,Cefatrizine,,BRAND,202612,2026-01-16,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6826,02601230,Cefatrizine,,BRAND,202612,2026-01-23,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6827,02601230,Cefatrizine,,BRAND,202612,2026-01-30,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6828,02601230,Cefatrizine,,BRAND,202612,2026-02-06,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6829,02601230,Cefatrizine,,BRAND,202712,2025-07-18,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
6830,02601230,Cefatrizine,,BRAND,202712,2025-07-25,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6831,02601230,Cefatrizine,,BRAND,202712,2025-08-01,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6832,02601230,Cefatrizine,,BRAND,202712,2025-08-08,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6833,02601230,Cefatrizine,,BRAND,202712,2025-08-15,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6834,02601230,Cefatrizine,,BRAND,202712,2025-08-22,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6835,02601230,Cefatrizine,,BRAND,202712,2025-08-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6836,02601230,Cefatrizine,,BRAND,202712,2025-08-29,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6837,02601230,Cefatrizine,,BRAND,202712,2025-09-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6838,02601230,Cefatrizine,,BRAND,202712,2025-09-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6839,02601230,Cefatrizine,,BRAND,202712,2025-09-18,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6840,02601230,Cefatrizine,,BRAND,202712,2025-09-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6841,02601230,Cefatrizine,,BRAND,202712,2025-10-03,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6842,02601230,Cefatrizine,,BRAND,202712,2025-10-10,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6843,02601230,Cefatrizine,,BRAND,202712,2025-10-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6844,02601230,Cefatrizine,,BRAND,202712,2025-10-24,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6845,02601230,Cefatrizine,,BRAND,202712,2025-10-31,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6846,02601230,Cefatrizine,,BRAND,202712,2025-11-07,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6847,02601230,Cefatrizine,,BRAND,202712,2025-11-14,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6848,02601230,Cefatrizine,,BRAND,202712,2025-11-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6849,02601230,Cefatrizine,,BRAND,202712,2025-11-21,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6850,02601230,Cefatrizine,,BRAND,202712,2025-11-28,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6851,02601230,Cefatrizine,,BRAND,202712,2025-12-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6852,02601230,Cefatrizine,,BRAND,202712,2025-12-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6853,02601230,Cefatrizine,,BRAND,202712,2025-12-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6854,02601230,Cefatrizine,,BRAND,202712,2025-12-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6855,02601230,Cefatrizine,,BRAND,202712,2025-12-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6856,02601230,Cefatrizine,,BRAND,202712,2026-01-02,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6857,02601230,Cefatrizine,,BRAND,202712,2026-01-09,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6858,02601230,Cefatrizine,,BRAND,202712,2026-01-16,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6859,02601230,Cefatrizine,,BRAND,202712,2026-01-23,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6860,02601230,Cefatrizine,,BRAND,202712,2026-01-30,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6861,02601230,Cefatrizine,,BRAND,202712,2026-02-06,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6862,02601230,Cefatrizine,,BRAND,202812,2026-01-02,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
6863,02601230,Cefatrizine,,BRAND,202812,2026-01-09,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6864,02601230,Cefatrizine,,BRAND,202812,2026-01-16,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6865,02601230,Cefatrizine,,BRAND,202812,2026-01-23,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6866,02601230,Cefatrizine,,BRAND,202812,2026-01-30,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6867,02601230,Cefatrizine,,BRAND,202812,2026-02-06,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6868,02601240,Cephapirin,,BRAND,202612,2025-07-18,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
6869,02601240,Cephapirin,,BRAND,202612,2025-07-25,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6870,02601240,Cephapirin,,BRAND,202612,2025-08-01,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6871,02601240,Cephapirin,,BRAND,202612,2025-08-08,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6872,02601240,Cephapirin,,BRAND,202612,2025-08-15,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6873,02601240,Cephapirin,,BRAND,202612,2025-08-22,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6874,02601240,Cephapirin,,BRAND,202612,2025-08-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6875,02601240,Cephapirin,,BRAND,202612,2025-08-29,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6876,02601240,Cephapirin,,BRAND,202612,2025-09-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6877,02601240,Cephapirin,,BRAND,202612,2025-09-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6878,02601240,Cephapirin,,BRAND,202612,2025-09-18,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6879,02601240,Cephapirin,,BRAND,202612,2025-09-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6880,02601240,Cephapirin,,BRAND,202612,2025-10-03,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6881,02601240,Cephapirin,,BRAND,202612,2025-10-10,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6882,02601240,Cephapirin,,BRAND,202612,2025-10-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6883,02601240,Cephapirin,,BRAND,202612,2025-10-24,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6884,02601240,Cephapirin,,BRAND,202612,2025-10-31,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6885,02601240,Cephapirin,,BRAND,202612,2025-11-07,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6886,02601240,Cephapirin,,BRAND,202612,2025-11-14,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6887,02601240,Cephapirin,,BRAND,202612,2025-11-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6888,02601240,Cephapirin,,BRAND,202612,2025-11-21,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6889,02601240,Cephapirin,,BRAND,202612,2025-11-28,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6890,02601240,Cephapirin,,BRAND,202612,2025-12-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6891,02601240,Cephapirin,,BRAND,202612,2025-12-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6892,02601240,Cephapirin,,BRAND,202612,2025-12-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6893,02601240,Cephapirin,,BRAND,202612,2025-12-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6894,02601240,Cephapirin,,BRAND,202612,2025-12-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6895,02601240,Cephapirin,,BRAND,202612,2026-01-02,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6896,02601240,Cephapirin,,BRAND,202612,2026-01-09,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6897,02601240,Cephapirin,,BRAND,202612,2026-01-16,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6898,02601240,Cephapirin,,BRAND,202612,2026-01-23,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6899,02601240,Cephapirin,,BRAND,202612,2026-01-30,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6900,02601240,Cephapirin,,BRAND,202612,2026-02-06,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6901,02601240,Cephapirin,,BRAND,202712,2025-07-18,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
6902,02601240,Cephapirin,,BRAND,202712,2025-07-25,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6903,02601240,Cephapirin,,BRAND,202712,2025-08-01,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6904,02601240,Cephapirin,,BRAND,202712,2025-08-08,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6905,02601240,Cephapirin,,BRAND,202712,2025-08-15,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6906,02601240,Cephapirin,,BRAND,202712,2025-08-22,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6907,02601240,Cephapirin,,BRAND,202712,2025-08-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6908,02601240,Cephapirin,,BRAND,202712,2025-08-29,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6909,02601240,Cephapirin,,BRAND,202712,2025-09-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6910,02601240,Cephapirin,,BRAND,202712,2025-09-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6911,02601240,Cephapirin,,BRAND,202712,2025-09-18,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6912,02601240,Cephapirin,,BRAND,202712,2025-09-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6913,02601240,Cephapirin,,BRAND,202712,2025-10-03,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6914,02601240,Cephapirin,,BRAND,202712,2025-10-10,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6915,02601240,Cephapirin,,BRAND,202712,2025-10-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6916,02601240,Cephapirin,,BRAND,202712,2025-10-24,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6917,02601240,Cephapirin,,BRAND,202712,2025-10-31,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6918,02601240,Cephapirin,,BRAND,202712,2025-11-07,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6919,02601240,Cephapirin,,BRAND,202712,2025-11-14,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6920,02601240,Cephapirin,,BRAND,202712,2025-11-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6921,02601240,Cephapirin,,BRAND,202712,2025-11-21,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6922,02601240,Cephapirin,,BRAND,202712,2025-11-28,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6923,02601240,Cephapirin,,BRAND,202712,2025-12-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6924,02601240,Cephapirin,,BRAND,202712,2025-12-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6925,02601240,Cephapirin,,BRAND,202712,2025-12-17,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6926,02601240,Cephapirin,,BRAND,202712,2025-12-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6927,02601240,Cephapirin,,BRAND,202712,2025-12-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6928,02601240,Cephapirin,,BRAND,202712,2026-01-02,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6929,02601240,Cephapirin,,BRAND,202712,2026-01-09,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6930,02601240,Cephapirin,,BRAND,202712,2026-01-16,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6931,02601240,Cephapirin,,BRAND,202712,2026-01-23,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6932,02601240,Cephapirin,,BRAND,202712,2026-01-30,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6933,02601240,Cephapirin,,BRAND,202712,2026-02-06,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6934,02601240,Cephapirin,,BRAND,202812,2026-01-02,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
6935,02601240,Cephapirin,,BRAND,202812,2026-01-09,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6936,02601240,Cephapirin,,BRAND,202812,2026-01-16,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6937,02601240,Cephapirin,,BRAND,202812,2026-01-23,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6938,02601240,Cephapirin,,BRAND,202812,2026-01-30,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6939,02601240,Cephapirin,,BRAND,202812,2026-02-06,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6940,02601250,Cefazolin,,BRAND,202612,2025-07-18,,0.0,,,100.0,,,,,,,,,0.0,0.0,0.0,,,,
6941,02601250,Cefazolin,,BRAND,202612,2025-07-25,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6942,02601250,Cefazolin,,BRAND,202612,2025-08-01,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6943,02601250,Cefazolin,,BRAND,202612,2025-08-08,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6944,02601250,Cefazolin,,BRAND,202612,2025-08-15,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6945,02601250,Cefazolin,,BRAND,202612,2025-08-22,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6946,02601250,Cefazolin,,BRAND,202612,2025-08-26,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6947,02601250,Cefazolin,,BRAND,202612,2025-08-29,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6948,02601250,Cefazolin,,BRAND,202612,2025-09-05,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6949,02601250,Cefazolin,,BRAND,202612,2025-09-12,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6950,02601250,Cefazolin,,BRAND,202612,2025-09-18,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6951,02601250,Cefazolin,,BRAND,202612,2025-09-19,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6952,02601250,Cefazolin,,BRAND,202612,2025-10-03,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
6953,02601250,Cefazolin,,BRAND,202612,2025-10-10,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
